FileName,angry,sad,neutral,happy,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set
MSP-IMPROV-S02N-F06-S-MF07.wav,0.016667,0.016667,0.95,0.016667,3.6,2.8,3.0,06,Female,Train
MSP-IMPROV-S02N-F06-S-MF08.wav,0.716667,0.016667,0.25,0.016667,2.666667,2.166667,3.5,06,Female,Train
MSP-IMPROV-S02N-F06-S-MF09.wav,0.763333,0.203333,0.016667,0.016667,3.6,1.4,4.4,06,Female,Train
MSP-IMPROV-S02N-F06-S-MF10.wav,0.016667,0.016667,0.95,0.016667,2.0,2.833333,2.666667,06,Female,Train
MSP-IMPROV-S02N-F06-S-MF11.wav,0.016667,0.016667,0.95,0.016667,2.285714,3.142857,3.142857,06,Female,Train
MSP-IMPROV-S02N-F06-S-MF12.wav,0.95,0.016667,0.016667,0.016667,3.4,1.8,3.8,06,Female,Train
MSP-IMPROV-S02N-F06-S-MF13.wav,0.576667,0.016667,0.39,0.016667,2.166667,2.166667,3.333333,06,Female,Train
MSP-IMPROV-S02N-F06-T-FM01.wav,0.016667,0.054,0.838,0.091333,2.576923,3.5,3.038462,06,Female,Train
MSP-IMPROV-S02N-M01-P-FM01.wav,0.016667,0.172222,0.794444,0.016667,2.166667,2.833333,2.5,01,Male,Train
MSP-IMPROV-S02N-M01-P-MF01.wav,0.016667,0.016667,0.95,0.016667,1.833333,3.166667,2.333333,01,Male,Train
MSP-IMPROV-S02N-M01-S-FM01.wav,0.016667,0.016667,0.95,0.016667,1.6,2.6,2.6,01,Male,Train
MSP-IMPROV-S02N-M01-S-FM02.wav,0.172222,0.327778,0.483333,0.016667,2.666667,2.5,2.833333,01,Male,Train
MSP-IMPROV-S02N-M01-S-FM03.wav,0.016667,0.016667,0.576667,0.39,1.6,3.2,2.6,01,Male,Train
MSP-IMPROV-S02N-M01-S-MF01.wav,0.016667,0.39,0.576667,0.016667,2.4,2.4,3.0,01,Male,Train
MSP-IMPROV-S02N-M01-S-MF02.wav,0.016667,0.016667,0.95,0.016667,1.0,3.0,1.6,01,Male,Train
MSP-IMPROV-S02N-M01-T-MF01.wav,0.104167,0.1625,0.716667,0.016667,2.34375,2.625,2.888889,01,Male,Train
MSP-IMPROV-S02N-M02-P-MF01.wav,0.016667,0.016667,0.95,0.016667,2.0,3.0,2.6,02,Male,Train
MSP-IMPROV-S02N-M02-S-FM01.wav,0.016667,0.016667,0.95,0.016667,1.4,3.2,2.4,02,Male,Train
MSP-IMPROV-S02N-M02-S-FM02.wav,0.016667,0.172222,0.483333,0.327778,1.833333,3.0,2.666667,02,Male,Train
MSP-IMPROV-S02N-M02-S-MF01.wav,0.016667,0.016667,0.95,0.016667,1.6,2.8,1.8,02,Male,Train
MSP-IMPROV-S02N-M02-T-MF01.wav,0.016667,0.081034,0.853448,0.048851,2.2,3.133333,2.88,02,Male,Train
MSP-IMPROV-S02N-M03-P-FM01.wav,0.016667,0.016667,0.016667,0.95,2.333333,4.0,3.333333,03,Male,Development
MSP-IMPROV-S02N-M03-P-MF01.wav,0.016667,0.016667,0.203333,0.763333,2.4,4.0,2.8,03,Male,Development
MSP-IMPROV-S02N-M03-S-FM01.wav,0.016667,0.016667,0.95,0.016667,2.0,3.2,2.4,03,Male,Development
MSP-IMPROV-S02N-M03-S-FM02.wav,0.016667,0.016667,0.39,0.576667,2.8,3.4,3.0,03,Male,Development
MSP-IMPROV-S02N-M03-S-FM03.wav,0.016667,0.016667,0.203333,0.763333,2.166667,3.666667,2.666667,03,Male,Development
MSP-IMPROV-S02N-M03-S-FM04.wav,0.203333,0.016667,0.763333,0.016667,1.8,2.6,3.0,03,Male,Development
MSP-IMPROV-S02N-M03-S-FM05.wav,0.016667,0.016667,0.576667,0.39,1.4,3.2,2.8,03,Male,Development
MSP-IMPROV-S02N-M03-S-FM06.wav,0.016667,0.016667,0.203333,0.763333,1.8,4.0,3.0,03,Male,Development
MSP-IMPROV-S02N-M03-S-FM07.wav,0.016667,0.016667,0.016667,0.95,2.2,4.0,2.8,03,Male,Development
MSP-IMPROV-S02N-M03-S-MF01.wav,0.016667,0.203333,0.576667,0.203333,2.2,3.0,2.6,03,Male,Development
MSP-IMPROV-S02N-M03-S-MF02.wav,0.016667,0.016667,0.95,0.016667,1.4,2.6,2.6,03,Male,Development
MSP-IMPROV-S02N-M03-S-MF03.wav,0.016667,0.016667,0.172222,0.794444,2.0,3.666667,2.833333,03,Male,Development
MSP-IMPROV-S02N-M03-T-MF01.wav,0.016667,0.088462,0.878205,0.016667,2.153846,2.961538,3.047619,03,Male,Development
MSP-IMPROV-S02N-M04-P-MF01.wav,0.016667,0.576667,0.39,0.016667,1.4,2.2,1.8,04,Male,Test
MSP-IMPROV-S02N-M04-P-MF02.wav,0.25,0.25,0.483333,0.016667,2.2,2.8,2.6,04,Male,Test
MSP-IMPROV-S02N-M04-S-FM01.wav,0.55,0.016667,0.416667,0.016667,2.777778,2.888889,2.0,04,Male,Test
MSP-IMPROV-S02N-M04-S-FM02.wav,0.327778,0.016667,0.638889,0.016667,2.857143,2.428571,3.142857,04,Male,Test
MSP-IMPROV-S02N-M04-S-MF01.wav,0.39,0.016667,0.576667,0.016667,1.6,3.0,2.4,04,Male,Test
MSP-IMPROV-S02N-M04-S-MF02.wav,0.016667,0.016667,0.95,0.016667,1.6,3.0,2.4,04,Male,Test
MSP-IMPROV-S02N-M04-T-MF01.wav,0.016667,0.016667,0.872222,0.094444,2.44,3.28,3.24,04,Male,Test
MSP-IMPROV-S02N-M05-P-FM01.wav,0.016667,0.016667,0.25,0.716667,3.0,4.125,3.125,05,Male,Train
MSP-IMPROV-S02N-M05-P-FM02.wav,0.016667,0.016667,0.763333,0.203333,1.6,3.2,2.2,05,Male,Train
MSP-IMPROV-S02N-M05-S-FM01.wav,0.25,0.016667,0.716667,0.016667,2.4,2.6,2.8,05,Male,Train
MSP-IMPROV-S02N-M05-S-FM02.wav,0.203333,0.016667,0.763333,0.016667,2.666667,3.0,2.833333,05,Male,Train
MSP-IMPROV-S02N-M05-S-MF01.wav,0.016667,0.39,0.39,0.203333,2.0,2.6,2.6,05,Male,Train
MSP-IMPROV-S02N-M05-S-MF02.wav,0.016667,0.016667,0.95,0.016667,1.833333,3.166667,2.333333,05,Male,Train
MSP-IMPROV-S02N-M05-T-MF01.wav,0.016667,0.15,0.716667,0.116667,2.264706,2.617647,2.617647,05,Male,Train
MSP-IMPROV-S02N-M06-P-MF01.wav,0.172222,0.016667,0.638889,0.172222,1.833333,3.0,3.166667,06,Male,Train
MSP-IMPROV-S02N-M06-P-MF02.wav,0.016667,0.016667,0.016667,0.95,2.833333,4.333333,3.166667,06,Male,Train
MSP-IMPROV-S02N-M06-P-MF03.wav,0.016667,0.016667,0.016667,0.95,2.6,3.4,2.6,06,Male,Train
MSP-IMPROV-S02N-M06-P-MF04.wav,0.016667,0.016667,0.016667,0.95,4.166667,4.333333,3.333333,06,Male,Train
MSP-IMPROV-S02N-M06-P-MF05.wav,0.016667,0.016667,0.203333,0.763333,2.8,4.4,3.6,06,Male,Train
MSP-IMPROV-S02N-M06-S-FM01.wav,0.203333,0.016667,0.763333,0.016667,1.8,3.2,2.8,06,Male,Train
MSP-IMPROV-S02N-M06-S-FM02.wav,0.016667,0.016667,0.95,0.016667,1.5,2.833333,2.833333,06,Male,Train
MSP-IMPROV-S02N-M06-S-FM03.wav,0.016667,0.203333,0.763333,0.016667,2.0,2.8,3.0,06,Male,Train
MSP-IMPROV-S02N-M06-S-FM04.wav,0.016667,0.016667,0.39,0.576667,3.0,4.0,3.0,06,Male,Train
MSP-IMPROV-S02N-M06-S-FM05.wav,0.016667,0.016667,0.203333,0.763333,1.6,4.2,2.8,06,Male,Train
MSP-IMPROV-S02N-M06-S-MF01.wav,0.016667,0.016667,0.95,0.016667,1.4,3.0,2.8,06,Male,Train
MSP-IMPROV-S02N-M06-S-MF03.wav,0.016667,0.016667,0.016667,0.95,3.0,4.0,3.6,06,Male,Train
MSP-IMPROV-S02N-M06-S-MF04.wav,0.016667,0.016667,0.576667,0.39,3.0,3.4,4.0,06,Male,Train
MSP-IMPROV-S02N-M06-S-MF05.wav,0.016667,0.016667,0.39,0.576667,2.2,3.8,3.0,06,Male,Train
MSP-IMPROV-S02N-M06-S-MF06.wav,0.016667,0.203333,0.763333,0.016667,2.2,2.8,2.6,06,Male,Train
MSP-IMPROV-S02N-M06-S-MF07.wav,0.016667,0.016667,0.833333,0.133333,2.25,3.0,3.0,06,Male,Train
MSP-IMPROV-S02N-M06-S-MF08.wav,0.016667,0.016667,0.95,0.016667,3.333333,3.0,3.166667,06,Male,Train
MSP-IMPROV-S02N-M06-S-MF09.wav,0.203333,0.016667,0.763333,0.016667,2.2,2.8,2.6,06,Male,Train
MSP-IMPROV-S02N-M06-S-MF10.wav,0.016667,0.203333,0.763333,0.016667,1.8,2.8,2.4,06,Male,Train
MSP-IMPROV-S02N-M06-S-MF11.wav,0.016667,0.483333,0.016667,0.483333,2.2,3.2,2.6,06,Male,Train
MSP-IMPROV-S02N-M06-S-MF12.wav,0.016667,0.016667,0.95,0.016667,2.285714,2.857143,2.857143,06,Male,Train
MSP-IMPROV-S02N-M06-T-MF01.wav,0.052564,0.052564,0.483333,0.411538,3.206897,3.586207,3.137931,06,Male,Train
MSP-IMPROV-S02S-F01-P-FM01.wav,0.016667,0.016667,0.016667,0.95,2.8,4.2,3.2,01,Female,Train
MSP-IMPROV-S02S-F01-P-MF01.wav,0.016667,0.016667,0.716667,0.25,1.2,3.0,3.0,01,Female,Train
MSP-IMPROV-S02S-F01-S-FM01.wav,0.172222,0.794444,0.016667,0.016667,2.166667,1.833333,2.666667,01,Female,Train
MSP-IMPROV-S02S-F01-S-FM02.wav,0.016667,0.95,0.016667,0.016667,2.125,1.625,2.5,01,Female,Train
MSP-IMPROV-S02S-F01-S-FM03.wav,0.016667,0.95,0.016667,0.016667,3.0,1.4,3.4,01,Female,Train
MSP-IMPROV-S02S-F01-S-FM04.wav,0.016667,0.833333,0.133333,0.016667,2.125,2.875,2.625,01,Female,Train
MSP-IMPROV-S02S-F01-S-MF01.wav,0.172222,0.016667,0.794444,0.016667,1.833333,2.833333,2.833333,01,Female,Train
MSP-IMPROV-S02S-F01-S-MF02.wav,0.016667,0.95,0.016667,0.016667,2.4,2.0,3.6,01,Female,Train
MSP-IMPROV-S02S-F01-S-MF03.wav,0.016667,0.416667,0.55,0.016667,2.0,2.571429,2.571429,01,Female,Train
MSP-IMPROV-S02S-F01-T-FM01.wav,0.016667,0.707333,0.259333,0.016667,2.5,2.32,2.555556,01,Female,Train
MSP-IMPROV-S02S-F02-P-FM01.wav,0.016667,0.016667,0.95,0.016667,1.8,2.8,2.4,02,Female,Train
MSP-IMPROV-S02S-F02-P-FM02.wav,0.016667,0.016667,0.95,0.016667,1.6,2.6,2.6,02,Female,Train
MSP-IMPROV-S02S-F02-P-MF01.wav,0.016667,0.016667,0.95,0.016667,1.833333,3.166667,3.0,02,Female,Train
MSP-IMPROV-S02S-F02-S-FM01.wav,0.016667,0.95,0.016667,0.016667,2.666667,1.833333,3.0,02,Female,Train
MSP-IMPROV-S02S-F02-S-FM02.wav,0.016667,0.39,0.576667,0.016667,2.6,2.6,3.0,02,Female,Train
MSP-IMPROV-S02S-F02-S-FM03.wav,0.016667,0.483333,0.483333,0.016667,1.833333,2.5,2.833333,02,Female,Train
MSP-IMPROV-S02S-F02-S-MF01.wav,0.016667,0.016667,0.763333,0.203333,2.0,3.4,3.0,02,Female,Train
MSP-IMPROV-S02S-F02-S-MF02.wav,0.016667,0.016667,0.716667,0.25,2.2,3.4,2.8,02,Female,Train
MSP-IMPROV-S02S-F02-T-FM01.wav,0.045833,0.541667,0.366667,0.045833,2.294118,2.352941,2.689655,02,Female,Train
MSP-IMPROV-S02S-F03-P-FM01.wav,0.016667,0.016667,0.172222,0.794444,3.333333,4.166667,3.833333,03,Female,Development
MSP-IMPROV-S02S-F03-P-FM02.wav,0.016667,0.016667,0.016667,0.95,3.333333,3.833333,3.166667,03,Female,Development
MSP-IMPROV-S02S-F03-P-FM03.wav,0.016667,0.016667,0.016667,0.95,2.5,3.833333,3.0,03,Female,Development
MSP-IMPROV-S02S-F03-P-FM04.wav,0.016667,0.016667,0.95,0.016667,2.5,3.0,3.0,03,Female,Development
MSP-IMPROV-S02S-F03-P-MF01.wav,0.016667,0.39,0.576667,0.016667,2.2,2.6,3.0,03,Female,Development
MSP-IMPROV-S02S-F03-P-MF02.wav,0.016667,0.016667,0.25,0.716667,1.6,2.8,2.4,03,Female,Development
MSP-IMPROV-S02S-F03-P-MF03.wav,0.016667,0.016667,0.016667,0.95,2.6,4.2,3.0,03,Female,Development
MSP-IMPROV-S02S-F03-P-MF04.wav,0.016667,0.25,0.483333,0.25,2.6,3.0,3.2,03,Female,Development
MSP-IMPROV-S02S-F03-P-MF05.wav,0.15,0.016667,0.283333,0.55,3.285714,3.857143,3.428571,03,Female,Development
MSP-IMPROV-S02S-F03-P-MF06.wav,0.016667,0.016667,0.763333,0.203333,2.2,3.2,2.8,03,Female,Development
MSP-IMPROV-S02S-F03-P-MF07.wav,0.016667,0.016667,0.39,0.576667,2.2,3.8,3.4,03,Female,Development
MSP-IMPROV-S02S-F03-P-MF08.wav,0.016667,0.25,0.716667,0.016667,2.4,2.8,3.2,03,Female,Development
MSP-IMPROV-S02S-F03-P-MF09.wav,0.016667,0.15,0.816667,0.016667,2.0,3.0,3.142857,03,Female,Development
MSP-IMPROV-S02S-F03-P-MF10.wav,0.016667,0.016667,0.576667,0.39,2.4,3.4,2.8,03,Female,Development
MSP-IMPROV-S02S-F03-P-MF11.wav,0.016667,0.016667,0.203333,0.763333,3.4,3.8,3.0,03,Female,Development
MSP-IMPROV-S02S-F03-P-MF12.wav,0.016667,0.016667,0.763333,0.203333,2.0,3.0,2.8,03,Female,Development
MSP-IMPROV-S02S-F03-P-MF13.wav,0.016667,0.016667,0.016667,0.95,3.0,3.8,3.0,03,Female,Development
MSP-IMPROV-S02S-F03-P-MF14.wav,0.016667,0.016667,0.327778,0.638889,2.166667,3.5,3.0,03,Female,Development
MSP-IMPROV-S02S-F03-P-MF15.wav,0.016667,0.016667,0.016667,0.95,3.0,3.0,3.4,03,Female,Development
MSP-IMPROV-S02S-F03-P-MF16.wav,0.016667,0.016667,0.016667,0.95,3.6,3.8,3.2,03,Female,Development
MSP-IMPROV-S02S-F03-P-MF17.wav,0.016667,0.016667,0.016667,0.95,3.2,4.4,4.2,03,Female,Development
MSP-IMPROV-S02S-F03-P-MF18.wav,0.016667,0.016667,0.203333,0.763333,3.0,4.0,3.6,03,Female,Development
MSP-IMPROV-S02S-F03-S-FM01.wav,0.016667,0.95,0.016667,0.016667,3.4,1.6,3.0,03,Female,Development
MSP-IMPROV-S02S-F03-S-FM02.wav,0.016667,0.327778,0.638889,0.016667,2.6,2.8,3.4,03,Female,Development
MSP-IMPROV-S02S-F03-S-MF01.wav,0.016667,0.016667,0.95,0.016667,2.4,2.8,2.8,03,Female,Development
MSP-IMPROV-S02S-F03-S-MF02.wav,0.016667,0.203333,0.763333,0.016667,1.6,3.2,3.2,03,Female,Development
MSP-IMPROV-S02S-F03-S-MF03.wav,0.016667,0.016667,0.576667,0.39,2.0,3.8,3.2,03,Female,Development
MSP-IMPROV-S02S-F03-S-MF04.wav,0.016667,0.763333,0.203333,0.016667,2.8,3.6,3.2,03,Female,Development
MSP-IMPROV-S02S-F03-S-MF05.wav,0.203333,0.016667,0.576667,0.203333,2.2,2.8,3.2,03,Female,Development
MSP-IMPROV-S02S-F03-S-MF06.wav,0.016667,0.483333,0.483333,0.016667,2.0,2.375,2.75,03,Female,Development
MSP-IMPROV-S02S-F03-T-FM01.wav,0.085802,0.811728,0.085802,0.016667,2.678571,2.035714,2.869565,03,Female,Development
MSP-IMPROV-S02S-F04-P-FM01.wav,0.016667,0.016667,0.576667,0.39,2.0,3.4,2.6,04,Female,Test
MSP-IMPROV-S02S-F04-P-FM02.wav,0.016667,0.016667,0.016667,0.95,2.4,4.6,3.4,04,Female,Test
MSP-IMPROV-S02S-F04-P-FM03.wav,0.016667,0.016667,0.016667,0.95,2.8,4.4,3.2,04,Female,Test
MSP-IMPROV-S02S-F04-P-FM04.wav,0.016667,0.016667,0.016667,0.95,3.0,4.0,3.166667,04,Female,Test
MSP-IMPROV-S02S-F04-P-FM05.wav,0.016667,0.016667,0.016667,0.95,2.8,4.2,3.6,04,Female,Test
MSP-IMPROV-S02S-F04-S-FM01.wav,0.016667,0.95,0.016667,0.016667,2.0,1.5,2.166667,04,Female,Test
MSP-IMPROV-S02S-F04-S-FM02.wav,0.016667,0.95,0.016667,0.016667,2.0,1.6,2.8,04,Female,Test
MSP-IMPROV-S02S-F04-S-MF01.wav,0.203333,0.016667,0.763333,0.016667,1.833333,2.666667,2.5,04,Female,Test
MSP-IMPROV-S02S-F04-S-MF02.wav,0.016667,0.576667,0.39,0.016667,1.8,2.8,2.6,04,Female,Test
MSP-IMPROV-S02S-F04-S-MF03.wav,0.016667,0.203333,0.763333,0.016667,1.6,2.8,3.0,04,Female,Test
MSP-IMPROV-S02S-F04-T-FM01.wav,0.016667,0.794444,0.172222,0.016667,2.192308,2.230769,2.269231,04,Female,Test
MSP-IMPROV-S02S-F05-P-FM01.wav,0.016667,0.016667,0.576667,0.39,2.8,3.4,3.0,05,Female,Train
MSP-IMPROV-S02S-F05-P-FM02.wav,0.016667,0.016667,0.95,0.016667,1.8,2.8,2.8,05,Female,Train
MSP-IMPROV-S02S-F05-P-FM03.wav,0.016667,0.016667,0.016667,0.95,3.0,4.0,3.0,05,Female,Train
MSP-IMPROV-S02S-F05-P-MF01.wav,0.016667,0.016667,0.016667,0.95,3.714286,4.714286,3.285714,05,Female,Train
MSP-IMPROV-S02S-F05-S-FM01.wav,0.016667,0.95,0.016667,0.016667,1.6,2.2,1.8,05,Female,Train
MSP-IMPROV-S02S-F05-S-FM02.wav,0.016667,0.95,0.016667,0.016667,1.8,1.6,1.6,05,Female,Train
MSP-IMPROV-S02S-F05-S-FM03.wav,0.016667,0.95,0.016667,0.016667,2.4,2.2,3.2,05,Female,Train
MSP-IMPROV-S02S-F05-S-FM04.wav,0.016667,0.39,0.576667,0.016667,1.8,2.4,1.6,05,Female,Train
MSP-IMPROV-S02S-F05-S-FM05.wav,0.016667,0.95,0.016667,0.016667,2.8,2.4,2.4,05,Female,Train
MSP-IMPROV-S02S-F05-S-FM06.wav,0.016667,0.39,0.576667,0.016667,1.8,2.6,2.2,05,Female,Train
MSP-IMPROV-S02S-F05-S-FM07.wav,0.016667,0.576667,0.39,0.016667,1.6,2.4,2.0,05,Female,Train
MSP-IMPROV-S02S-F05-S-MF01.wav,0.016667,0.016667,0.95,0.016667,1.875,2.75,2.625,05,Female,Train
MSP-IMPROV-S02S-F05-S-MF02.wav,0.016667,0.203333,0.763333,0.016667,2.0,3.0,3.0,05,Female,Train
MSP-IMPROV-S02S-F05-S-MF03.wav,0.716667,0.016667,0.25,0.016667,2.2,2.4,3.2,05,Female,Train
MSP-IMPROV-S02S-F05-T-FM01.wav,0.016667,0.95,0.016667,0.016667,2.666667,1.958333,2.958333,05,Female,Train
MSP-IMPROV-S02S-F06-P-MF01.wav,0.016667,0.016667,0.95,0.016667,2.0,3.0,2.166667,06,Female,Train
MSP-IMPROV-S02S-F06-P-MF02.wav,0.203333,0.016667,0.016667,0.763333,4.4,5.0,4.2,06,Female,Train
MSP-IMPROV-S02S-F06-P-MF03.wav,0.016667,0.016667,0.016667,0.95,2.8,4.0,3.4,06,Female,Train
MSP-IMPROV-S02S-F06-P-MF04.wav,0.016667,0.016667,0.016667,0.95,2.4,3.8,3.6,06,Female,Train
MSP-IMPROV-S02S-F06-P-MF05.wav,0.016667,0.016667,0.016667,0.95,3.0,3.8,3.2,06,Female,Train
MSP-IMPROV-S02S-F06-P-MF06.wav,0.016667,0.016667,0.016667,0.95,3.0,3.8,3.6,06,Female,Train
MSP-IMPROV-S02S-F06-P-MF07.wav,0.016667,0.016667,0.016667,0.95,3.4,5.0,3.4,06,Female,Train
MSP-IMPROV-S02S-F06-S-FM01.wav,0.327778,0.327778,0.327778,0.016667,2.0,2.333333,2.5,06,Female,Train
MSP-IMPROV-S02S-F06-S-FM02.wav,0.016667,0.576667,0.39,0.016667,2.6,2.4,2.8,06,Female,Train
MSP-IMPROV-S02S-F06-S-FM03.wav,0.016667,0.95,0.016667,0.016667,2.166667,2.0,2.5,06,Female,Train
MSP-IMPROV-S02S-F06-S-FM04.wav,0.016667,0.683333,0.283333,0.016667,1.714286,1.857143,2.285714,06,Female,Train
MSP-IMPROV-S02S-F06-S-FM05.wav,0.016667,0.95,0.016667,0.016667,2.6,2.0,3.4,06,Female,Train
MSP-IMPROV-S02S-F06-S-FM06.wav,0.016667,0.283333,0.683333,0.016667,1.857143,2.571429,2.428571,06,Female,Train
MSP-IMPROV-S02S-F06-S-FM07.wav,0.016667,0.172222,0.794444,0.016667,1.833333,2.833333,2.166667,06,Female,Train
MSP-IMPROV-S02S-F06-S-MF01.wav,0.016667,0.483333,0.483333,0.016667,2.428571,2.285714,2.285714,06,Female,Train
MSP-IMPROV-S02S-F06-S-MF02.wav,0.016667,0.95,0.016667,0.016667,2.285714,2.142857,3.0,06,Female,Train
MSP-IMPROV-S02S-F06-S-MF03.wav,0.016667,0.203333,0.763333,0.016667,2.571429,2.428571,3.0,06,Female,Train
MSP-IMPROV-S02S-F06-S-MF04.wav,0.016667,0.327778,0.638889,0.016667,1.8,2.6,2.8,06,Female,Train
MSP-IMPROV-S02S-F06-S-MF05.wav,0.016667,0.638889,0.327778,0.016667,3.111111,2.222222,3.111111,06,Female,Train
MSP-IMPROV-S02S-F06-S-MF06.wav,0.016667,0.576667,0.39,0.016667,2.571429,2.428571,2.857143,06,Female,Train
MSP-IMPROV-S02S-F06-S-MF07.wav,0.016667,0.327778,0.638889,0.016667,2.8,3.0,3.0,06,Female,Train
MSP-IMPROV-S02S-F06-S-MF08.wav,0.016667,0.95,0.016667,0.016667,2.8,2.6,3.6,06,Female,Train
MSP-IMPROV-S02S-F06-S-MF09.wav,0.016667,0.203333,0.763333,0.016667,2.5,2.5,3.0,06,Female,Train
MSP-IMPROV-S02S-F06-S-MF10.wav,0.483333,0.016667,0.483333,0.016667,2.6,3.0,2.8,06,Female,Train
MSP-IMPROV-S02S-F06-S-MF11.wav,0.016667,0.716667,0.25,0.016667,2.375,2.5,2.5,06,Female,Train
MSP-IMPROV-S02S-F06-S-MF12.wav,0.016667,0.716667,0.25,0.016667,2.333333,2.666667,2.5,06,Female,Train
MSP-IMPROV-S02S-F06-T-FM01.wav,0.071569,0.346078,0.565686,0.016667,2.5,2.388889,2.611111,06,Female,Train
MSP-IMPROV-S02S-M01-P-FM01.wav,0.016667,0.016667,0.95,0.016667,2.0,2.666667,2.333333,01,Male,Train
MSP-IMPROV-S02S-M01-P-MF01.wav,0.016667,0.016667,0.95,0.016667,2.375,2.0,2.666667,01,Male,Train
MSP-IMPROV-S02S-M01-P-MF02.wav,0.016667,0.283333,0.683333,0.016667,1.857143,2.571429,2.714286,01,Male,Train
MSP-IMPROV-S02S-M01-P-MF03.wav,0.016667,0.016667,0.95,0.016667,2.2,3.0,2.2,01,Male,Train
MSP-IMPROV-S02S-M01-S-FM01.wav,0.016667,0.016667,0.95,0.016667,1.5,3.0,2.333333,01,Male,Train
MSP-IMPROV-S02S-M01-S-FM02.wav,0.15,0.283333,0.55,0.016667,2.25,2.25,2.75,01,Male,Train
MSP-IMPROV-S02S-M01-S-FM03.wav,0.016667,0.016667,0.95,0.016667,2.2,3.0,2.6,01,Male,Train
MSP-IMPROV-S02S-M01-S-MF01.wav,0.016667,0.763333,0.203333,0.016667,1.6,2.0,2.0,01,Male,Train
MSP-IMPROV-S02S-M01-S-MF02.wav,0.016667,0.95,0.016667,0.016667,1.333333,2.166667,2.666667,01,Male,Train
MSP-IMPROV-S02S-M01-S-MF03.wav,0.016667,0.25,0.716667,0.016667,1.2,2.6,1.4,01,Male,Train
MSP-IMPROV-S02S-M01-T-MF01.wav,0.091333,0.315333,0.576667,0.016667,2.32,2.68,2.7,01,Male,Train
MSP-IMPROV-S02S-M02-P-FM01.wav,0.016667,0.203333,0.576667,0.203333,1.5,3.333333,2.166667,02,Male,Train
MSP-IMPROV-S02S-M02-P-MF01.wav,0.016667,0.203333,0.576667,0.203333,2.0,3.2,2.4,02,Male,Train
MSP-IMPROV-S02S-M02-S-FM01.wav,0.016667,0.016667,0.95,0.016667,2.2,3.2,2.8,02,Male,Train
MSP-IMPROV-S02S-M02-S-FM02.wav,0.016667,0.016667,0.95,0.016667,1.6,3.2,3.2,02,Male,Train
MSP-IMPROV-S02S-M02-S-MF01.wav,0.016667,0.172222,0.794444,0.016667,2.166667,2.666667,3.166667,02,Male,Train
MSP-IMPROV-S02S-M02-T-MF01.wav,0.085802,0.224074,0.638889,0.051235,2.551724,2.793103,3.083333,02,Male,Train
MSP-IMPROV-S02S-M03-P-FM01.wav,0.016667,0.016667,0.016667,0.95,2.6,4.0,4.0,03,Male,Development
MSP-IMPROV-S02S-M03-P-FM02.wav,0.016667,0.016667,0.95,0.016667,2.4,2.8,3.0,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF01.wav,0.016667,0.016667,0.016667,0.95,2.25,4.25,3.0,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF02.wav,0.016667,0.016667,0.95,0.016667,1.4,3.2,3.2,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF03.wav,0.016667,0.016667,0.016667,0.95,2.833333,4.5,4.0,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF04.wav,0.016667,0.576667,0.39,0.016667,1.8,2.4,3.2,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF05.wav,0.016667,0.016667,0.576667,0.39,3.0,3.2,3.4,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF06.wav,0.016667,0.016667,0.016667,0.95,2.6,4.2,3.6,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF07.wav,0.016667,0.016667,0.576667,0.39,1.5,3.333333,2.666667,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF08.wav,0.016667,0.203333,0.576667,0.203333,2.8,3.0,3.2,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF09.wav,0.016667,0.016667,0.95,0.016667,2.4,2.8,2.6,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF10.wav,0.016667,0.39,0.576667,0.016667,2.4,2.4,2.6,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF11.wav,0.016667,0.716667,0.25,0.016667,3.0,3.8,3.6,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF12.wav,0.016667,0.203333,0.576667,0.203333,2.2,3.2,3.0,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF13.wav,0.016667,0.016667,0.95,0.016667,2.0,3.2,3.0,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF14.wav,0.016667,0.016667,0.763333,0.203333,1.6,3.4,3.0,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF15.wav,0.016667,0.016667,0.39,0.576667,1.6,3.8,3.4,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF16.wav,0.016667,0.016667,0.016667,0.95,3.333333,4.666667,4.166667,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF17.wav,0.016667,0.016667,0.016667,0.95,2.571429,4.285714,4.0,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF18.wav,0.016667,0.016667,0.016667,0.95,3.2,4.6,3.2,03,Male,Development
MSP-IMPROV-S02S-M03-P-MF19.wav,0.016667,0.016667,0.016667,0.95,2.4,4.0,3.2,03,Male,Development
