FileName,frustrated,angry,sad,disgust,excited,fear,neutral,surprise,happy,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set
Ses02F_script02_1_F009.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,2.5,3.0,3.5,02,Female,Train
Ses02F_script03_1_F019.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.635417,3.333333,4.0,2.666667,02,Female,Train
Ses02F_impro02_F009.wav,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,2.0,3.0,1.666667,02,Female,Train
Ses02M_script02_1_M038.wav,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,3.0,3.5,2.5,02,Male,Train
Ses02M_script01_1_M005.wav,0.00625,0.00625,0.635417,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,2.5,2.0,3.0,02,Male,Train
Ses02F_impro01_M017.wav,0.320833,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.5,2.5,3.5,02,Male,Train
Ses02F_impro05_F021.wav,0.320833,0.00625,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,2.0,2.666667,2.0,02,Female,Train
Ses02F_impro03_F002.wav,0.00625,0.00625,0.00625,0.00625,0.38375,0.00625,0.00625,0.00625,0.5725,3.2,4.6,2.6,02,Female,Train
Ses02M_impro04_F015.wav,0.00625,0.00625,0.00625,0.00625,0.242188,0.00625,0.714063,0.00625,0.00625,2.25,3.0,3.5,02,Female,Train
Ses02M_impro05_F015.wav,0.242188,0.00625,0.00625,0.00625,0.00625,0.00625,0.714063,0.00625,0.00625,3.0,3.0,3.333333,02,Female,Train
Ses02F_script01_3_F005.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,3.0,3.0,2.0,02,Female,Train
Ses02F_impro01_M006.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,2.5,3.5,2.5,02,Male,Train
Ses02F_script01_2_F000.wav,0.00625,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,2.666667,2.0,3.0,02,Female,Train
Ses02M_script02_2_M036.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,2.5,3.0,3.0,02,Male,Train
Ses02M_script03_2_F010.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,3.0,2.0,3.5,02,Female,Train
Ses02M_script01_2_M010.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.666667,2.333333,2.666667,02,Male,Train
Ses02F_script01_2_M004.wav,0.242188,0.00625,0.00625,0.242188,0.00625,0.00625,0.478125,0.00625,0.00625,2.666667,2.666667,2.666667,02,Male,Train
Ses02F_impro08_F023.wav,0.00625,0.00625,0.00625,0.00625,0.242188,0.00625,0.714063,0.00625,0.00625,2.666667,3.666667,3.666667,02,Female,Train
Ses02M_script01_1_F026.wav,0.320833,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.0,2.0,4.0,02,Female,Train
Ses02M_impro07_M007.wav,0.00625,0.00625,0.00625,0.00625,0.714063,0.00625,0.00625,0.00625,0.242188,4.0,4.5,4.5,02,Male,Train
Ses02F_impro05_F009.wav,0.478125,0.320833,0.163542,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,4.0,1.666667,2.666667,02,Female,Train
Ses02M_script03_1_F006.wav,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,0.00625,0.635417,3.0,4.0,2.5,02,Female,Train
Ses02F_script03_2_F003.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.478125,0.478125,0.00625,2.5,3.0,3.0,02,Female,Train
Ses02F_script03_2_M014.wav,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,2.5,2.5,3.0,02,Male,Train
Ses02F_script03_2_F021.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,2.0,2.5,3.0,02,Female,Train
Ses02F_impro03_F005.wav,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,0.163542,0.478125,3.4,4.6,2.8,02,Female,Train
Ses02F_impro04_M007.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,3.5,4.0,4.0,02,Male,Train
Ses02F_impro03_F012.wav,0.00625,0.00625,0.00625,0.00625,0.38375,0.00625,0.00625,0.195,0.38375,3.6,4.6,3.2,02,Female,Train
Ses02F_script02_1_M007.wav,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.320833,0.00625,0.00625,3.0,2.5,3.0,02,Male,Train
Ses02M_script03_2_M028.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,2.5,1.5,4.5,02,Male,Train
Ses02F_impro04_M002.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,3.0,2.5,3.5,02,Male,Train
Ses02M_impro04_M003.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.0,3.0,2.666667,02,Male,Train
Ses02F_script03_1_F029.wav,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,0.00625,0.320833,2.666667,4.0,2.666667,02,Female,Train
Ses02F_script01_2_M012.wav,0.635417,0.00625,0.00625,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,2.666667,3.0,4.0,02,Male,Train
Ses02M_script02_2_M040.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.635417,2.0,3.0,3.0,02,Male,Train
Ses02M_impro05_F009.wav,0.242188,0.00625,0.00625,0.00625,0.00625,0.00625,0.714063,0.00625,0.00625,2.333333,3.0,2.333333,02,Female,Train
Ses02M_script01_1_M029.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.0,2.0,4.0,02,Male,Train
Ses02F_script03_1_F013.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.320833,2.666667,3.666667,2.333333,02,Female,Train
Ses02M_impro07_F014.wav,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.00625,0.00625,0.478125,4.0,4.0,3.0,02,Female,Train
Ses02M_impro01_M005.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,3.5,2.5,2.5,02,Male,Train
Ses02F_impro08_M005.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.00625,3.0,3.0,3.0,02,Male,Train
Ses02M_impro01_F010.wav,0.714063,0.00625,0.00625,0.00625,0.00625,0.00625,0.242188,0.00625,0.00625,2.666667,2.333333,3.666667,02,Female,Train
Ses02F_impro03_F004.wav,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,4.4,5.0,2.6,02,Female,Train
Ses02M_script01_1_F040.wav,0.635417,0.00625,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,2.5,2.0,3.5,02,Female,Train
Ses02F_impro02_M009.wav,0.635417,0.00625,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,2.5,2.5,2.5,02,Male,Train
Ses02F_script02_1_M037.wav,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.320833,0.00625,0.00625,3.5,3.0,4.5,02,Male,Train
Ses02F_script02_1_M035.wav,0.320833,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,0.00625,0.00625,3.5,2.5,3.5,02,Male,Train
Ses02M_script02_1_M010.wav,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.320833,0.00625,0.00625,2.5,3.5,2.0,02,Male,Train
Ses02F_script01_3_F024.wav,0.00625,0.00625,0.635417,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,2.5,3.0,2.5,02,Female,Train
Ses02M_script01_1_F000.wav,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.320833,0.00625,0.00625,3.0,3.0,3.0,02,Female,Train
Ses02F_impro07_F014.wav,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.242188,0.00625,0.242188,3.333333,3.333333,3.666667,02,Female,Train
Ses02M_impro04_F002.wav,0.00625,0.00625,0.00625,0.00625,0.242188,0.00625,0.714063,0.00625,0.00625,2.0,3.25,2.75,02,Female,Train
Ses02F_impro03_F008.wav,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,0.163542,0.478125,3.8,4.8,2.8,02,Female,Train
Ses02F_script01_1_M003.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,2.0,2.0,3.0,02,Male,Train
Ses02M_script03_2_M021.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.5,2.5,4.5,02,Male,Train
Ses02F_impro01_M005.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,2.5,2.5,2.5,02,Male,Train
Ses02M_impro05_F001.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.00625,3.0,3.333333,3.0,02,Female,Train
Ses02M_impro02_M003.wav,0.714063,0.00625,0.242188,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.0,2.5,4.0,02,Male,Train
Ses02F_script01_1_M008.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,2.5,2.0,3.5,02,Male,Train
Ses02M_impro03_F001.wav,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,0.320833,0.00625,3.333333,4.0,3.333333,02,Female,Train
Ses02F_impro03_F026.wav,0.00625,0.00625,0.00625,0.00625,0.242188,0.00625,0.00625,0.00625,0.714063,2.6,4.6,2.4,02,Female,Train
Ses02M_script02_1_M024.wav,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,3.5,3.5,3.5,02,Male,Train
Ses02M_script01_3_M019.wav,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.00625,0.478125,0.00625,2.0,2.5,2.0,02,Male,Train
Ses02F_impro07_M014.wav,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.320833,0.00625,0.320833,2.5,3.5,3.5,02,Male,Train
Ses02M_impro01_F000.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.714063,0.00625,0.242188,2.666667,4.0,2.666667,02,Female,Train
Ses02M_impro01_M013.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,4.0,1.5,4.0,02,Male,Train
Ses02M_impro03_M030.wav,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,0.00625,0.320833,3.0,4.0,3.5,02,Male,Train
Ses02F_script03_2_M011.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,2.5,3.0,2.5,02,Male,Train
Ses02F_impro05_F018.wav,0.5725,0.195,0.00625,0.195,0.00625,0.00625,0.00625,0.00625,0.00625,3.0,2.0,4.0,02,Female,Train
Ses02M_script01_3_M015.wav,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,0.00625,0.320833,3.0,3.5,3.5,02,Male,Train
Ses02M_impro06_M003.wav,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,2.0,1.5,3.5,02,Male,Train
Ses02F_impro08_M012.wav,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.635417,0.00625,0.00625,3.5,2.5,3.5,02,Male,Train
Ses02F_impro07_F002.wav,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,4.0,4.666667,4.0,02,Female,Train
Ses02M_script01_1_F020.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,3.0,2.0,4.0,02,Female,Train
Ses02M_impro01_M001.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,3.0,3.5,2.5,02,Male,Train
Ses02F_script03_2_M023.wav,0.478125,0.242188,0.00625,0.00625,0.242188,0.00625,0.00625,0.00625,0.00625,4.0,2.5,3.0,02,Male,Train
Ses02M_script01_1_M027.wav,0.00625,0.00625,0.320833,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,3.5,2.0,3.5,02,Male,Train
Ses02F_script01_1_M032.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.0,2.5,3.5,02,Male,Train
Ses02F_impro03_M021.wav,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.320833,0.00625,0.320833,3.25,4.0,3.0,02,Male,Train
Ses02F_script03_2_M019.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,2.5,2.5,3.0,02,Male,Train
Ses02F_impro02_M012.wav,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,2.0,3.0,1.5,02,Male,Train
Ses02M_impro08_M011.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.00625,3.333333,3.0,3.0,02,Male,Train
Ses02F_script02_2_F014.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,4.5,1.0,5.0,02,Female,Train
Ses02M_script01_2_M008.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,2.666667,3.0,3.0,02,Male,Train
Ses02F_script01_3_M034.wav,0.00625,0.00625,0.714063,0.242188,0.00625,0.00625,0.00625,0.00625,0.00625,3.0,2.0,4.5,02,Male,Train
Ses02F_script02_1_F017.wav,0.00625,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,2.0,2.5,2.5,02,Female,Train
Ses02M_script02_1_M009.wav,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.320833,0.00625,0.00625,2.0,2.5,2.0,02,Male,Train
Ses02F_script01_1_F012.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,2.5,2.0,4.0,02,Female,Train
Ses02M_impro06_M001.wav,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,2.5,1.5,2.5,02,Male,Train
Ses02M_script01_1_M002.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,2.5,2.5,4.0,02,Male,Train
Ses02F_script02_2_M024.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.5,2.0,2.5,02,Male,Train
Ses02M_script01_1_M018.wav,0.00625,0.00625,0.320833,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,2.5,3.0,3.5,02,Male,Train
Ses02F_script01_3_M003.wav,0.00625,0.00625,0.320833,0.00625,0.00625,0.320833,0.320833,0.00625,0.00625,2.0,2.0,2.5,02,Male,Train
Ses02M_script03_2_M000.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,3.0,3.0,4.0,02,Male,Train
Ses02M_impro03_F005.wav,0.00625,0.00625,0.00625,0.00625,0.714063,0.00625,0.00625,0.00625,0.242188,4.0,4.333333,3.666667,02,Female,Train
Ses02F_script02_2_F024.wav,0.320833,0.00625,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,2.0,2.0,2.5,02,Female,Train
Ses02F_script01_1_M029.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,2.5,3.0,3.5,02,Male,Train
Ses02F_impro01_F009.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,2.666667,1.666667,2.333333,02,Female,Train
Ses02F_script02_2_F016.wav,0.00625,0.320833,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,4.0,4.0,3.5,02,Female,Train
Ses02M_script03_2_F033.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.0,1.5,4.0,02,Female,Train
Ses02F_script03_1_F006.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.635417,3.333333,4.0,1.666667,02,Female,Train
Ses02M_script01_1_M015.wav,0.635417,0.00625,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.0,2.5,3.5,02,Male,Train
Ses02F_impro06_F005.wav,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,2.0,1.5,2.25,02,Female,Train
Ses02M_script01_3_M024.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,2.5,2.5,3.0,02,Male,Train
Ses02F_script01_1_F026.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,3.5,2.5,3.5,02,Female,Train
Ses02F_impro07_M003.wav,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,0.320833,0.00625,3.5,3.0,3.0,02,Male,Train
Ses02M_script02_2_F038.wav,0.00625,0.00625,0.635417,0.00625,0.320833,0.00625,0.00625,0.00625,0.00625,4.0,2.0,4.5,02,Female,Train
Ses02F_impro07_M032.wav,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.320833,0.00625,0.320833,2.5,3.5,2.5,02,Male,Train
Ses02M_impro05_M023.wav,0.478125,0.242188,0.00625,0.00625,0.242188,0.00625,0.00625,0.00625,0.00625,4.0,2.0,4.0,02,Male,Train
Ses02M_impro05_M024.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,4.5,1.5,5.0,02,Male,Train
Ses02M_impro06_F005.wav,0.00625,0.00625,0.714063,0.00625,0.00625,0.00625,0.242188,0.00625,0.00625,2.0,2.0,2.666667,02,Female,Train
Ses02F_impro03_F016.wav,0.00625,0.00625,0.00625,0.00625,0.242188,0.00625,0.242188,0.00625,0.478125,3.0,4.0,2.8,02,Female,Train
Ses02M_impro05_M013.wav,0.320833,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,4.5,2.0,4.0,02,Male,Train
Ses02F_script02_2_F037.wav,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,0.320833,0.320833,3.5,3.0,3.5,02,Female,Train
Ses02F_script02_1_M004.wav,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,2.5,3.0,3.5,02,Male,Train
Ses02F_script02_2_M034.wav,0.00625,0.00625,0.320833,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,2.5,2.5,4.0,02,Male,Train
Ses02M_script02_1_M029.wav,0.320833,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,0.00625,0.00625,3.5,3.0,3.0,02,Male,Train
Ses02M_script02_1_M028.wav,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,4.0,3.0,2.5,02,Male,Train
Ses02F_impro08_F015.wav,0.00625,0.00625,0.00625,0.00625,0.242188,0.00625,0.478125,0.00625,0.242188,2.333333,4.0,2.666667,02,Female,Train
Ses02F_script01_3_M004.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.320833,0.320833,0.00625,2.5,2.5,3.0,02,Male,Train
Ses02M_impro06_M022.wav,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.0,2.5,3.0,02,Male,Train
Ses02F_impro03_F023.wav,0.00625,0.00625,0.00625,0.00625,0.242188,0.00625,0.00625,0.00625,0.714063,3.0,4.8,2.2,02,Female,Train
Ses02F_impro07_M006.wav,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,3.0,3.5,3.5,02,Male,Train
Ses02M_script01_1_M016.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,2.5,3.0,3.5,02,Male,Train
Ses02M_script03_2_F013.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.0,2.0,4.0,02,Female,Train
Ses02F_script02_2_M035.wav,0.00625,0.00625,0.635417,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,3.0,2.5,3.0,02,Male,Train
Ses02M_script02_2_M023.wav,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.635417,0.00625,0.00625,3.0,3.0,2.5,02,Male,Train
Ses02F_script02_2_F004.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,3.0,2.5,3.5,02,Female,Train
Ses02F_impro03_M022.wav,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,0.00625,0.635417,3.25,4.0,3.0,02,Male,Train
Ses02F_script03_1_M007.wav,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.635417,0.00625,0.00625,2.666667,3.666667,3.0,02,Male,Train
Ses02F_impro07_F015.wav,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.00625,0.00625,0.478125,3.333333,4.0,3.666667,02,Female,Train
Ses02F_impro05_F015.wav,0.76125,0.00625,0.00625,0.195,0.00625,0.00625,0.00625,0.00625,0.00625,2.666667,2.0,4.0,02,Female,Train
Ses02F_script03_2_F005.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.0,2.5,2.5,02,Female,Train
Ses02F_script02_1_F005.wav,0.00625,0.00625,0.320833,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,2.0,3.0,2.5,02,Female,Train
Ses02F_impro03_M014.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.320833,2.5,4.0,2.25,02,Male,Train
Ses02F_script03_2_M032.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,2.0,2.5,3.0,02,Male,Train
Ses02F_impro01_F017.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.333333,1.666667,3.0,02,Female,Train
Ses02M_impro07_M012.wav,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.320833,0.00625,0.320833,3.5,4.0,3.0,02,Male,Train
Ses02F_script01_2_M016.wav,0.242188,0.714063,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.333333,1.666667,3.333333,02,Male,Train
Ses02M_impro02_M012.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,2.5,2.5,3.5,02,Male,Train
Ses02M_script02_2_F029.wav,0.635417,0.00625,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,4.0,2.0,4.0,02,Female,Train
Ses02F_script01_2_M011.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,2.333333,3.0,2.666667,02,Male,Train
Ses02F_impro08_M001.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.5,2.0,4.5,02,Male,Train
Ses02F_script02_2_F003.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,4.0,2.5,4.0,02,Female,Train
Ses02F_script01_3_F025.wav,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,2.0,2.0,3.0,02,Female,Train
Ses02M_script01_1_F017.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,2.5,3.0,3.0,02,Female,Train
Ses02M_impro02_M006.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,2.5,3.0,2.5,02,Male,Train
Ses02F_script02_2_F034.wav,0.242188,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.242188,3.0,1.5,3.5,02,Female,Train
Ses02F_impro01_F006.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.0,2.0,3.0,02,Female,Train
Ses02F_impro02_M004.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,2.0,2.0,2.0,02,Male,Train
Ses02F_script03_1_M009.wav,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.635417,0.00625,0.00625,2.0,3.0,3.666667,02,Male,Train
Ses02M_impro08_M023.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.00625,3.0,3.0,2.0,02,Male,Train
Ses02F_impro01_F023.wav,0.714063,0.00625,0.00625,0.242188,0.00625,0.00625,0.00625,0.00625,0.00625,3.0,2.0,3.0,02,Female,Train
Ses02M_script01_3_F019.wav,0.320833,0.00625,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,2.5,2.0,3.5,02,Female,Train
Ses02M_script01_1_F003.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,2.5,2.0,3.5,02,Female,Train
Ses02M_script03_2_F038.wav,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,5.0,1.0,5.0,02,Female,Train
Ses02F_script02_2_M021.wav,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.635417,0.00625,0.00625,3.5,3.0,3.5,02,Male,Train
Ses02F_impro07_F029.wav,0.00625,0.00625,0.00625,0.00625,0.714063,0.00625,0.242188,0.00625,0.00625,2.333333,4.0,2.0,02,Female,Train
Ses02F_impro04_M017.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.00625,2.5,3.0,3.5,02,Male,Train
Ses02M_script02_2_F044.wav,0.00625,0.00625,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,2.5,2.5,3.0,02,Female,Train
Ses02M_script02_1_M011.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.320833,2.5,4.0,2.0,02,Male,Train
Ses02F_impro05_F020.wav,0.635417,0.00625,0.00625,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,2.666667,2.333333,3.0,02,Female,Train
Ses02M_impro07_F026.wav,0.00625,0.00625,0.00625,0.00625,0.714063,0.00625,0.00625,0.00625,0.242188,2.666667,4.0,3.333333,02,Female,Train
Ses02F_impro01_M020.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.5,2.5,3.5,02,Male,Train
Ses02M_script01_2_M014.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,3.666667,2.0,4.0,02,Male,Train
Ses02M_impro07_F023.wav,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,3.333333,3.666667,2.666667,02,Female,Train
Ses02M_impro05_F026.wav,0.242188,0.00625,0.00625,0.00625,0.00625,0.00625,0.714063,0.00625,0.00625,3.0,2.666667,3.333333,02,Female,Train
Ses02M_script01_1_F004.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,2.5,2.5,2.5,02,Female,Train
Ses02F_impro07_M024.wav,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.320833,0.00625,0.320833,4.0,4.0,4.0,02,Male,Train
Ses02F_script02_1_F020.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,2.0,3.0,2.5,02,Female,Train
