FileName,depressed,frustrated,angry,sad,disgust,excited,fear,neutral,surprise,happy,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set
MSP-IMPROV-S10N-M01-R-MM01.wav,0.005556,0.110494,0.110494,0.110494,0.005556,0.005556,0.005556,0.425309,0.215432,0.005556,2.4,2.8,3.0,01,Male,Train
MSP-IMPROV-S10N-M02-R-MM01.wav,0.005556,0.123611,0.123611,0.241667,0.005556,0.005556,0.005556,0.359722,0.123611,0.005556,1.8,2.4,2.0,02,Male,Train
MSP-IMPROV-S10N-M03-R-MM01.wav,0.005556,0.140476,0.005556,0.140476,0.140476,0.005556,0.005556,0.545238,0.005556,0.005556,1.4,2.8,3.0,03,Male,Development
MSP-IMPROV-S10S-F02-R-FF01.wav,0.110494,0.215432,0.005556,0.32037,0.005556,0.005556,0.005556,0.215432,0.110494,0.005556,2.6,2.8,3.2,02,Female,Train
MSP-IMPROV-S10S-F02-R-FF02.wav,0.091414,0.34899,0.091414,0.34899,0.005556,0.005556,0.005556,0.091414,0.005556,0.005556,1.833333,2.166667,2.0,02,Female,Train
MSP-IMPROV-S10S-F03-R-FF01.wav,0.194444,0.1,0.1,0.477778,0.005556,0.005556,0.005556,0.1,0.005556,0.005556,2.4,2.0,2.2,03,Female,Development
MSP-IMPROV-S10S-F05-R-FF01.wav,0.1,0.194444,0.194444,0.194444,0.005556,0.1,0.005556,0.1,0.1,0.005556,2.8,2.2,3.2,05,Female,Train
MSP-IMPROV-S10S-F06-R-FF01.wav,0.005556,0.241667,0.241667,0.162963,0.162963,0.005556,0.005556,0.005556,0.162963,0.005556,3.2,1.6,3.0,06,Female,Train
MSP-IMPROV-S10S-M01-R-MM01.wav,0.110494,0.215432,0.005556,0.32037,0.005556,0.005556,0.005556,0.215432,0.110494,0.005556,2.4,2.4,2.8,01,Male,Train
MSP-IMPROV-S10S-M01-R-MM02.wav,0.078205,0.223504,0.150855,0.223504,0.150855,0.078205,0.005556,0.005556,0.078205,0.005556,3.4,2.0,3.6,01,Male,Train
MSP-IMPROV-S10S-M02-R-MM01.wav,0.194444,0.194444,0.005556,0.288889,0.1,0.005556,0.005556,0.194444,0.005556,0.005556,1.6,2.4,2.6,02,Male,Train
MSP-IMPROV-S10S-M03-R-MM01.wav,0.005556,0.263131,0.177273,0.091414,0.177273,0.005556,0.005556,0.263131,0.005556,0.005556,2.2,2.4,2.8,03,Male,Development
MSP-IMPROV-S10S-M03-R-MM02.wav,0.005556,0.194444,0.005556,0.383333,0.194444,0.005556,0.005556,0.1,0.1,0.005556,2.0,2.0,2.4,03,Male,Development
MSP-IMPROV-S11A-F02-R-FF01.wav,0.005556,0.140476,0.410317,0.005556,0.073016,0.073016,0.005556,0.140476,0.140476,0.005556,2.875,1.875,3.125,02,Female,Train
MSP-IMPROV-S11A-F03-R-FF01.wav,0.005556,0.194444,0.477778,0.005556,0.194444,0.1,0.005556,0.005556,0.005556,0.005556,3.8,1.4,4.0,03,Female,Development
MSP-IMPROV-S11A-F05-R-FF01.wav,0.005556,0.215432,0.530247,0.005556,0.215432,0.005556,0.005556,0.005556,0.005556,0.005556,4.0,1.2,3.6,05,Female,Train
MSP-IMPROV-S11A-F06-R-FF01.wav,0.005556,0.177273,0.434848,0.005556,0.177273,0.005556,0.005556,0.177273,0.005556,0.005556,2.714286,2.285714,3.142857,06,Female,Train
MSP-IMPROV-S11A-M01-R-MM01.wav,0.005556,0.005556,0.530247,0.005556,0.32037,0.110494,0.005556,0.005556,0.005556,0.005556,4.0,1.2,4.4,01,Male,Train
MSP-IMPROV-S11A-M02-R-MM01.wav,0.005556,0.162963,0.477778,0.005556,0.005556,0.005556,0.005556,0.32037,0.005556,0.005556,2.2,2.2,2.2,02,Male,Train
MSP-IMPROV-S11A-M03-R-MM01.wav,0.005556,0.368803,0.296154,0.005556,0.150855,0.005556,0.005556,0.078205,0.078205,0.005556,2.8,2.0,3.2,03,Male,Development
MSP-IMPROV-S11H-F02-R-FF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.32037,0.005556,0.005556,0.110494,0.530247,3.0,4.2,3.8,02,Female,Train
MSP-IMPROV-S11H-F03-R-FF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.425309,0.005556,0.005556,0.005556,0.530247,3.6,4.4,4.2,03,Female,Development
MSP-IMPROV-S11H-F05-R-FF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.296154,0.005556,0.005556,0.078205,0.586752,3.75,3.875,3.25,05,Female,Train
MSP-IMPROV-S11H-F06-R-FF01.wav,0.005556,0.005556,0.110494,0.005556,0.005556,0.215432,0.005556,0.215432,0.110494,0.32037,2.6,3.6,3.2,06,Female,Train
MSP-IMPROV-S11H-M01-R-MM01.wav,0.005556,0.084259,0.162963,0.005556,0.005556,0.399074,0.005556,0.005556,0.005556,0.32037,3.333333,3.5,3.333333,01,Male,Train
MSP-IMPROV-S11H-M02-R-MM01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.241667,0.005556,0.123611,0.005556,0.595833,2.8,4.0,3.4,02,Male,Train
MSP-IMPROV-S11H-M03-R-MM01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.342857,0.005556,0.073016,0.207937,0.342857,4.0,4.2,3.8,03,Male,Development
MSP-IMPROV-S11N-F02-R-FF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.792593,0.162963,0.005556,1.2,3.0,2.4,02,Female,Train
MSP-IMPROV-S11N-F03-R-FF01.wav,0.162963,0.005556,0.005556,0.162963,0.005556,0.005556,0.005556,0.635185,0.005556,0.005556,1.4,2.8,3.0,03,Female,Development
MSP-IMPROV-S11N-F05-R-FF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.95,0.005556,0.005556,1.8,3.0,3.0,05,Female,Train
MSP-IMPROV-S11N-F06-R-FF01.wav,0.241667,0.123611,0.123611,0.123611,0.005556,0.005556,0.005556,0.359722,0.005556,0.005556,2.0,2.4,3.0,06,Female,Train
MSP-IMPROV-S11N-M01-R-MM01.wav,0.005556,0.005556,0.005556,0.194444,0.005556,0.005556,0.005556,0.761111,0.005556,0.005556,1.8,3.0,3.2,01,Male,Train
MSP-IMPROV-S11N-M02-R-MM01.wav,0.005556,0.005556,0.005556,0.32037,0.005556,0.005556,0.005556,0.635185,0.005556,0.005556,1.4,2.4,2.4,02,Male,Train
MSP-IMPROV-S11N-M03-R-MM01.wav,0.215432,0.110494,0.005556,0.110494,0.005556,0.005556,0.005556,0.530247,0.005556,0.005556,1.6,2.2,2.4,03,Male,Development
MSP-IMPROV-S11S-F02-R-FF01.wav,0.223504,0.150855,0.005556,0.296154,0.078205,0.005556,0.078205,0.150855,0.005556,0.005556,1.8,1.8,2.4,02,Female,Train
MSP-IMPROV-S11S-F03-R-FF01.wav,0.275397,0.005556,0.005556,0.680159,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,1.6,1.6,2.0,03,Female,Development
MSP-IMPROV-S11S-F05-R-FF01.wav,0.084259,0.162963,0.005556,0.399074,0.005556,0.005556,0.162963,0.084259,0.084259,0.005556,2.333333,2.166667,2.5,05,Female,Train
MSP-IMPROV-S11S-F06-R-FF01.wav,0.123611,0.123611,0.005556,0.595833,0.123611,0.005556,0.005556,0.005556,0.005556,0.005556,2.4,2.0,2.8,06,Female,Train
MSP-IMPROV-S11S-M01-R-MM01.wav,0.140476,0.073016,0.005556,0.342857,0.005556,0.005556,0.140476,0.073016,0.140476,0.073016,1.857143,2.285714,2.857143,01,Male,Train
MSP-IMPROV-S11S-M02-R-MM01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.95,0.005556,0.005556,2.0,3.0,2.4,02,Male,Train
MSP-IMPROV-S11S-M03-R-MM01.wav,0.140476,0.275397,0.005556,0.410317,0.005556,0.005556,0.005556,0.140476,0.005556,0.005556,1.6,2.2,2.6,03,Male,Development
MSP-IMPROV-S12A-F02-R-FF01.wav,0.005556,0.288889,0.288889,0.005556,0.1,0.1,0.005556,0.005556,0.194444,0.005556,3.4,2.4,4.0,02,Female,Train
MSP-IMPROV-S12A-F03-R-FF01.wav,0.005556,0.207937,0.342857,0.005556,0.342857,0.005556,0.005556,0.005556,0.073016,0.005556,4.0,1.0,4.2,03,Female,Development
MSP-IMPROV-S12A-F05-R-FF01.wav,0.005556,0.194444,0.477778,0.005556,0.194444,0.005556,0.005556,0.005556,0.005556,0.1,2.8,1.4,4.4,05,Female,Train
MSP-IMPROV-S12A-F06-R-FF01.wav,0.194444,0.288889,0.288889,0.005556,0.005556,0.005556,0.005556,0.194444,0.005556,0.005556,2.4,2.0,2.6,06,Female,Train
MSP-IMPROV-S12A-M01-R-MM01.wav,0.005556,0.223504,0.368803,0.005556,0.150855,0.223504,0.005556,0.005556,0.005556,0.005556,4.0,1.6,4.2,01,Male,Train
MSP-IMPROV-S12A-M02-R-MM01.wav,0.005556,0.1,0.194444,0.005556,0.005556,0.194444,0.005556,0.477778,0.005556,0.005556,2.285714,2.428571,3.142857,02,Male,Train
MSP-IMPROV-S12A-M03-R-MM01.wav,0.005556,0.177273,0.34899,0.005556,0.263131,0.005556,0.005556,0.177273,0.005556,0.005556,2.6,2.2,3.0,03,Male,Development
MSP-IMPROV-S12H-F02-R-FF01.wav,0.005556,0.068519,0.068519,0.005556,0.068519,0.131481,0.068519,0.005556,0.257407,0.32037,3.166667,3.5,3.5,02,Female,Train
MSP-IMPROV-S12H-F03-R-FF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.194444,0.005556,0.005556,0.194444,0.572222,4.0,4.5,3.833333,03,Female,Development
MSP-IMPROV-S12H-F05-R-FF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.32037,0.005556,0.005556,0.110494,0.530247,3.4,4.0,4.0,05,Female,Train
MSP-IMPROV-S12H-F06-R-FF01.wav,0.005556,0.005556,0.110494,0.005556,0.110494,0.215432,0.005556,0.005556,0.110494,0.425309,2.2,3.6,3.6,06,Female,Train
MSP-IMPROV-S12H-M01-R-MM01.wav,0.005556,0.1,0.288889,0.005556,0.005556,0.194444,0.005556,0.1,0.194444,0.1,3.4,2.4,3.6,01,Male,Train
MSP-IMPROV-S12H-M02-R-MM01.wav,0.005556,0.005556,0.110494,0.005556,0.005556,0.110494,0.005556,0.215432,0.215432,0.32037,2.8,3.6,3.0,02,Male,Train
MSP-IMPROV-S12H-M03-R-MM01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.091414,0.005556,0.091414,0.34899,0.434848,2.4,3.6,3.4,03,Male,Development
MSP-IMPROV-S12N-F02-R-FF01.wav,0.005556,0.150855,0.078205,0.078205,0.078205,0.005556,0.005556,0.586752,0.005556,0.005556,2.125,2.75,2.875,02,Female,Train
MSP-IMPROV-S12N-F03-R-FF01.wav,0.005556,0.275397,0.005556,0.005556,0.005556,0.005556,0.005556,0.680159,0.005556,0.005556,1.6,2.4,2.6,03,Female,Development
MSP-IMPROV-S12N-F05-R-FF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.140476,0.680159,0.140476,0.005556,1.4,2.6,2.8,05,Female,Train
MSP-IMPROV-S12N-F06-R-FF01.wav,0.005556,0.140476,0.545238,0.140476,0.005556,0.005556,0.005556,0.140476,0.005556,0.005556,2.4,1.8,2.8,06,Female,Train
MSP-IMPROV-S12N-M01-R-MM01.wav,0.005556,0.110494,0.215432,0.005556,0.110494,0.005556,0.110494,0.425309,0.005556,0.005556,1.666667,2.333333,2.666667,01,Male,Train
MSP-IMPROV-S12N-M02-R-MM01.wav,0.005556,0.005556,0.005556,0.140476,0.005556,0.005556,0.005556,0.680159,0.140476,0.005556,1.666667,2.5,2.166667,02,Male,Train
MSP-IMPROV-S12N-M03-R-MM01.wav,0.194444,0.194444,0.1,0.1,0.005556,0.005556,0.005556,0.383333,0.005556,0.005556,1.8,2.8,2.6,03,Male,Development
MSP-IMPROV-S12S-F02-R-FF01.wav,0.005556,0.241667,0.005556,0.162963,0.084259,0.005556,0.162963,0.241667,0.084259,0.005556,2.0,2.6,3.6,02,Female,Train
MSP-IMPROV-S12S-F03-R-FF01.wav,0.005556,0.194444,0.32037,0.068519,0.257407,0.005556,0.068519,0.005556,0.068519,0.005556,2.333333,1.666667,3.5,03,Female,Development
MSP-IMPROV-S12S-F05-R-FF01.wav,0.005556,0.091414,0.177273,0.34899,0.005556,0.005556,0.263131,0.005556,0.091414,0.005556,3.2,1.8,2.8,05,Female,Train
MSP-IMPROV-S12S-F06-R-FF01.wav,0.162963,0.005556,0.005556,0.792593,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,2.4,2.2,2.8,06,Female,Train
MSP-IMPROV-S12S-M01-R-MM01.wav,0.005556,0.116667,0.338889,0.005556,0.227778,0.116667,0.061111,0.005556,0.116667,0.005556,3.666667,1.666667,4.333333,01,Male,Train
MSP-IMPROV-S12S-M02-R-MM01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.95,0.005556,0.005556,1.2,2.8,2.2,02,Male,Train
MSP-IMPROV-S12S-M03-R-MM01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.95,0.005556,0.005556,1.6,3.0,2.4,03,Male,Development
MSP-IMPROV-S13A-F02-R-FF01.wav,0.005556,0.005556,0.477778,0.084259,0.162963,0.084259,0.005556,0.005556,0.162963,0.005556,3.0,1.714286,3.428571,02,Female,Train
MSP-IMPROV-S13A-F03-R-FF01.wav,0.005556,0.084259,0.399074,0.005556,0.32037,0.084259,0.005556,0.005556,0.084259,0.005556,3.4,1.4,4.2,03,Female,Development
MSP-IMPROV-S13A-F05-R-FF01.wav,0.005556,0.399074,0.399074,0.005556,0.084259,0.084259,0.005556,0.005556,0.005556,0.005556,4.8,1.2,3.8,05,Female,Train
MSP-IMPROV-S13A-F06-R-FF01.wav,0.140476,0.207937,0.275397,0.073016,0.073016,0.005556,0.005556,0.073016,0.073016,0.073016,2.8,1.4,3.2,06,Female,Train
MSP-IMPROV-S13A-M01-R-MM01.wav,0.005556,0.078205,0.368803,0.005556,0.223504,0.078205,0.005556,0.005556,0.223504,0.005556,4.4,2.0,4.2,01,Male,Train
MSP-IMPROV-S13A-M02-R-MM01.wav,0.005556,0.005556,0.680159,0.005556,0.140476,0.140476,0.005556,0.005556,0.005556,0.005556,4.4,1.2,4.4,02,Male,Train
MSP-IMPROV-S13A-M03-R-MM01.wav,0.005556,0.078205,0.514103,0.005556,0.223504,0.150855,0.005556,0.005556,0.005556,0.005556,3.428571,1.571429,3.857143,03,Male,Development
MSP-IMPROV-S13H-F02-R-FF01.wav,0.005556,0.073016,0.005556,0.005556,0.005556,0.342857,0.005556,0.005556,0.005556,0.545238,4.0,4.5,4.125,02,Female,Train
MSP-IMPROV-S13H-F03-R-FF01.wav,0.005556,0.005556,0.084259,0.005556,0.005556,0.162963,0.005556,0.084259,0.241667,0.399074,3.8,3.6,3.6,03,Female,Development
MSP-IMPROV-S13H-F05-R-FF01.wav,0.005556,0.005556,0.177273,0.005556,0.005556,0.34899,0.005556,0.005556,0.177273,0.263131,3.2,3.6,3.4,05,Female,Train
MSP-IMPROV-S13H-F06-R-FF01.wav,0.005556,0.005556,0.1,0.005556,0.194444,0.005556,0.005556,0.288889,0.194444,0.194444,2.666667,3.333333,3.333333,06,Female,Train
MSP-IMPROV-S13H-M01-R-MM01.wav,0.005556,0.241667,0.477778,0.005556,0.005556,0.123611,0.005556,0.123611,0.005556,0.005556,3.0,2.2,3.4,01,Male,Train
MSP-IMPROV-S13H-M02-R-MM01.wav,0.005556,0.091414,0.263131,0.005556,0.263131,0.091414,0.005556,0.091414,0.005556,0.177273,3.166667,2.666667,3.166667,02,Male,Train
MSP-IMPROV-S13H-M03-R-MM01.wav,0.005556,0.005556,0.061111,0.005556,0.061111,0.227778,0.005556,0.061111,0.116667,0.45,2.666667,3.888889,3.666667,03,Male,Development
MSP-IMPROV-S13N-F02-R-FF01.wav,0.005556,0.194444,0.194444,0.005556,0.194444,0.005556,0.005556,0.288889,0.1,0.005556,1.8,2.4,3.2,02,Female,Train
MSP-IMPROV-S13N-F03-R-FF01.wav,0.1,0.1,0.288889,0.194444,0.194444,0.005556,0.005556,0.1,0.005556,0.005556,2.2,2.2,3.4,03,Female,Development
MSP-IMPROV-S13N-F05-R-FF01.wav,0.110494,0.110494,0.005556,0.110494,0.110494,0.005556,0.005556,0.530247,0.005556,0.005556,1.6,2.6,3.0,05,Female,Train
MSP-IMPROV-S13N-F06-R-FF01.wav,0.215432,0.110494,0.425309,0.110494,0.005556,0.005556,0.005556,0.110494,0.005556,0.005556,2.0,2.0,2.6,06,Female,Train
MSP-IMPROV-S13N-M01-R-MM01.wav,0.005556,0.296154,0.296154,0.005556,0.223504,0.005556,0.005556,0.078205,0.078205,0.005556,2.333333,2.166667,3.166667,01,Male,Train
MSP-IMPROV-S13N-M02-R-MM01.wav,0.005556,0.177273,0.263131,0.091414,0.177273,0.005556,0.005556,0.263131,0.005556,0.005556,2.0,2.166667,3.333333,02,Male,Train
MSP-IMPROV-S13N-M03-R-MM01.wav,0.1,0.194444,0.194444,0.194444,0.1,0.005556,0.005556,0.194444,0.005556,0.005556,1.4,1.8,2.6,03,Male,Development
MSP-IMPROV-S13S-F02-R-FF01.wav,0.078205,0.150855,0.223504,0.150855,0.078205,0.078205,0.005556,0.078205,0.150855,0.005556,3.6,2.0,3.8,02,Female,Train
MSP-IMPROV-S13S-F03-R-FF01.wav,0.104971,0.204386,0.254094,0.154678,0.204386,0.005556,0.005556,0.005556,0.005556,0.055263,2.5,1.833333,3.5,03,Female,Development
MSP-IMPROV-S13S-F05-R-FF01.wav,0.177273,0.177273,0.091414,0.34899,0.091414,0.005556,0.005556,0.005556,0.091414,0.005556,2.2,1.8,3.4,05,Female,Train
MSP-IMPROV-S13S-F06-R-FF01.wav,0.123611,0.182639,0.064583,0.241667,0.241667,0.005556,0.005556,0.064583,0.064583,0.005556,2.8,1.6,2.6,06,Female,Train
MSP-IMPROV-S13S-M01-R-MM01.wav,0.005556,0.150855,0.368803,0.150855,0.223504,0.078205,0.005556,0.005556,0.005556,0.005556,3.6,1.4,3.4,01,Male,Train
MSP-IMPROV-S13S-M02-R-MM01.wav,0.061111,0.116667,0.172222,0.172222,0.116667,0.061111,0.005556,0.283333,0.005556,0.005556,2.222222,2.333333,2.888889,02,Male,Train
MSP-IMPROV-S13S-M03-R-MM01.wav,0.207937,0.140476,0.073016,0.140476,0.073016,0.005556,0.005556,0.342857,0.005556,0.005556,1.625,2.5,2.75,03,Male,Development
MSP-IMPROV-S14A-F02-R-FF01.wav,0.005556,0.177273,0.434848,0.005556,0.263131,0.091414,0.005556,0.005556,0.005556,0.005556,3.2,1.8,3.8,02,Female,Train
MSP-IMPROV-S14A-F03-R-FF01.wav,0.005556,0.227778,0.45,0.005556,0.172222,0.061111,0.005556,0.005556,0.061111,0.005556,3.0,1.777778,3.444444,03,Female,Development
MSP-IMPROV-S14A-F05-R-FF01.wav,0.005556,0.140476,0.545238,0.005556,0.005556,0.140476,0.005556,0.140476,0.005556,0.005556,3.6,1.8,3.8,05,Female,Train
MSP-IMPROV-S14A-F06-R-FF01.wav,0.005556,0.241667,0.556481,0.005556,0.162963,0.005556,0.005556,0.005556,0.005556,0.005556,3.0,1.571429,3.142857,06,Female,Train
MSP-IMPROV-S14A-M01-R-MM01.wav,0.110494,0.215432,0.530247,0.005556,0.110494,0.005556,0.005556,0.005556,0.005556,0.005556,4.2,1.2,4.2,01,Male,Train
MSP-IMPROV-S14A-M02-R-MM01.wav,0.084259,0.241667,0.32037,0.005556,0.241667,0.005556,0.005556,0.084259,0.005556,0.005556,3.0,2.0,3.6,02,Male,Train
MSP-IMPROV-S14A-M03-R-MM01.wav,0.005556,0.162963,0.792593,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,2.6,2.0,3.2,03,Male,Development
MSP-IMPROV-S14H-F02-R-FF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.32037,0.005556,0.635185,2.0,4.0,3.0,02,Female,Train
MSP-IMPROV-S14H-F03-R-FF01.wav,0.005556,0.005556,0.091414,0.005556,0.005556,0.34899,0.005556,0.177273,0.005556,0.34899,2.166667,3.666667,3.333333,03,Female,Development
MSP-IMPROV-S14H-F05-R-FF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.368803,0.005556,0.150855,0.078205,0.368803,3.571429,4.142857,3.857143,05,Female,Train
MSP-IMPROV-S14H-F06-R-FF01.wav,0.005556,0.123611,0.005556,0.123611,0.005556,0.005556,0.005556,0.241667,0.123611,0.359722,2.4,3.2,3.2,06,Female,Train
MSP-IMPROV-S14H-M01-R-MM01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.275397,0.005556,0.410317,0.005556,0.275397,3.4,4.0,3.4,01,Male,Train
MSP-IMPROV-S14H-M02-R-MM01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.241667,0.005556,0.359722,0.005556,0.359722,3.166667,3.666667,3.166667,02,Male,Train
MSP-IMPROV-S14H-M03-R-MM01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.162963,0.005556,0.477778,0.005556,0.32037,3.0,3.4,3.6,03,Male,Development
MSP-IMPROV-S14N-F02-R-FF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.95,0.005556,0.005556,1.8,3.0,2.2,02,Female,Train
MSP-IMPROV-S14N-F03-R-FF01.wav,0.005556,0.123611,0.123611,0.005556,0.241667,0.005556,0.005556,0.477778,0.005556,0.005556,1.2,2.4,2.8,03,Female,Development
MSP-IMPROV-S14N-F05-R-FF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.95,0.005556,0.005556,1.6,3.0,2.6,05,Female,Train
MSP-IMPROV-S14N-F06-R-FF01.wav,0.005556,0.241667,0.241667,0.084259,0.084259,0.005556,0.005556,0.32037,0.005556,0.005556,2.333333,2.666667,2.833333,06,Female,Train
MSP-IMPROV-S14N-M01-R-MM01.wav,0.005556,0.005556,0.123611,0.005556,0.005556,0.005556,0.005556,0.831944,0.005556,0.005556,1.428571,3.142857,2.714286,01,Male,Train
MSP-IMPROV-S14N-M02-R-MM01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.95,0.005556,0.005556,1.285714,3.0,2.285714,02,Male,Train
MSP-IMPROV-S14N-M03-R-MM01.wav,0.140476,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.815079,0.005556,0.005556,1.166667,2.833333,3.166667,03,Male,Development
MSP-IMPROV-S14S-F02-R-FF01.wav,0.005556,0.005556,0.005556,0.410317,0.005556,0.005556,0.140476,0.410317,0.005556,0.005556,2.5,2.333333,2.5,02,Female,Train
MSP-IMPROV-S14S-F03-R-FF01.wav,0.068519,0.068519,0.194444,0.32037,0.068519,0.005556,0.131481,0.068519,0.005556,0.068519,2.0,1.555556,2.888889,03,Female,Development
MSP-IMPROV-S14S-F05-R-FF01.wav,0.215432,0.005556,0.110494,0.32037,0.005556,0.005556,0.110494,0.215432,0.005556,0.005556,2.2,2.2,2.8,05,Female,Train
MSP-IMPROV-S14S-F06-R-FF01.wav,0.123611,0.123611,0.123611,0.477778,0.005556,0.005556,0.005556,0.123611,0.005556,0.005556,2.0,2.4,2.2,06,Female,Train
MSP-IMPROV-S14S-M01-R-MM01.wav,0.1,0.194444,0.383333,0.1,0.1,0.005556,0.1,0.005556,0.005556,0.005556,2.8,2.0,3.4,01,Male,Train
MSP-IMPROV-S14S-M02-R-MM01.wav,0.263131,0.005556,0.005556,0.434848,0.005556,0.005556,0.091414,0.177273,0.005556,0.005556,1.6,1.8,2.4,02,Male,Train
MSP-IMPROV-S14S-M03-R-MM01.wav,0.005556,0.005556,0.005556,0.477778,0.005556,0.005556,0.005556,0.477778,0.005556,0.005556,2.0,2.666667,2.5,03,Male,Development
MSP-IMPROV-S15A-F02-R-FF01.wav,0.005556,0.194444,0.477778,0.005556,0.005556,0.194444,0.005556,0.1,0.005556,0.005556,3.4,2.0,3.6,02,Female,Train
MSP-IMPROV-S15A-F03-R-FF01.wav,0.005556,0.220202,0.306061,0.048485,0.263131,0.091414,0.005556,0.048485,0.005556,0.005556,3.444444,1.666667,3.777778,03,Female,Development
MSP-IMPROV-S15A-F05-R-FF01.wav,0.005556,0.288889,0.477778,0.005556,0.005556,0.194444,0.005556,0.005556,0.005556,0.005556,4.4,1.2,4.6,05,Female,Train
MSP-IMPROV-S15A-F06-R-FF01.wav,0.005556,0.275397,0.342857,0.005556,0.207937,0.073016,0.005556,0.005556,0.073016,0.005556,3.4,1.4,4.0,06,Female,Train
MSP-IMPROV-S15A-M01-R-MM01.wav,0.005556,0.194444,0.477778,0.005556,0.1,0.194444,0.005556,0.005556,0.005556,0.005556,4.4,1.2,4.6,01,Male,Train
MSP-IMPROV-S15A-M02-R-MM01.wav,0.005556,0.215432,0.425309,0.110494,0.110494,0.005556,0.005556,0.110494,0.005556,0.005556,2.166667,2.166667,3.333333,02,Male,Train
MSP-IMPROV-S15A-M03-R-MM01.wav,0.005556,0.241667,0.359722,0.005556,0.123611,0.005556,0.005556,0.123611,0.005556,0.123611,2.6,2.0,3.6,03,Male,Development
MSP-IMPROV-S15H-F02-R-FF01.wav,0.005556,0.005556,0.162963,0.005556,0.005556,0.005556,0.005556,0.32037,0.005556,0.477778,2.2,3.6,3.4,02,Female,Train
MSP-IMPROV-S15H-F03-R-FF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.215432,0.005556,0.215432,0.005556,0.530247,2.833333,3.5,2.833333,03,Female,Development
MSP-IMPROV-S15H-F05-R-FF01.wav,0.005556,0.078205,0.005556,0.078205,0.005556,0.223504,0.005556,0.150855,0.223504,0.223504,3.6,3.8,4.2,05,Female,Train
MSP-IMPROV-S15H-F06-R-FF01.wav,0.005556,0.110494,0.005556,0.005556,0.110494,0.110494,0.005556,0.425309,0.005556,0.215432,2.4,3.0,3.2,06,Female,Train
MSP-IMPROV-S15H-M01-R-MM01.wav,0.005556,0.241667,0.241667,0.005556,0.005556,0.123611,0.005556,0.241667,0.005556,0.123611,3.0,2.4,3.2,01,Male,Train
MSP-IMPROV-S15H-M02-R-MM01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.123611,0.005556,0.477778,0.123611,0.241667,2.6,3.2,3.0,02,Male,Train
MSP-IMPROV-S15H-M03-R-MM01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.162963,0.005556,0.32037,0.005556,0.477778,2.6,3.8,3.2,03,Male,Development
MSP-IMPROV-S15N-F02-R-FF01.wav,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.95,0.005556,0.005556,1.4,3.0,3.4,02,Female,Train
MSP-IMPROV-S15N-F03-R-FF01.wav,0.123611,0.005556,0.005556,0.123611,0.123611,0.005556,0.005556,0.595833,0.005556,0.005556,2.4,3.0,3.0,03,Female,Development
MSP-IMPROV-S15N-F05-R-FF01.wav,0.005556,0.162963,0.162963,0.005556,0.005556,0.005556,0.005556,0.635185,0.005556,0.005556,1.8,2.6,2.8,05,Female,Train
MSP-IMPROV-S15N-F06-R-FF01.wav,0.084259,0.241667,0.241667,0.162963,0.162963,0.005556,0.005556,0.084259,0.005556,0.005556,2.2,2.2,2.4,06,Female,Train
MSP-IMPROV-S15N-M01-R-MM01.wav,0.110494,0.110494,0.215432,0.110494,0.005556,0.005556,0.005556,0.425309,0.005556,0.005556,1.666667,2.333333,3.0,01,Male,Train
